,time,species,protein,ribo_density,delta,charging_rate,codon,ecol_comp,rbs_rate
26428,200.0,TTT_uncharged,160.33333333333334,0.0,10.333333333333343,500.0,0.7,0.23,100000.0
26429,200.0,__cellularProtein_rbs,98.0,0.0,-1.0,500.0,0.7,0.23,100000.0
26430,200.0,free ribosome,154.66666666666666,0.0,-8.666666666666686,500.0,0.7,0.23,100000.0
26431,200.0,cellularProtein,64072.666666666664,3.453333333333333,12846.666666666664,500.0,0.7,0.23,100000.0
26439,200.0,ATA_charged,404.6666666666667,0.0,-10.0,1000.0,0.7,0.23,100000.0
26440,200.0,ATA_uncharged,345.3333333333333,0.0,10.0,1000.0,0.7,0.23,100000.0
26441,200.0,TTT_charged,1644.3333333333333,0.0,-13.0,1000.0,0.7,0.23,100000.0
26442,200.0,TTT_uncharged,105.66666666666667,0.0,13.0,1000.0,0.7,0.23,100000.0
26443,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-0.3333333333333286,1000.0,0.7,0.23,100000.0
26444,200.0,free ribosome,193.0,0.0,-24.333333333333343,1000.0,0.7,0.23,100000.0
26445,200.0,cellularProtein,86164.66666666667,3.0700000000000003,17280.333333333343,1000.0,0.7,0.23,100000.0
26453,200.0,ATA_charged,670.0,0.0,11.0,5000.0,0.7,0.23,100000.0
26454,200.0,ATA_uncharged,80.0,0.0,-11.0,5000.0,0.7,0.23,100000.0
26455,200.0,TTT_charged,1726.0,0.0,2.0,5000.0,0.7,0.23,100000.0
26456,200.0,TTT_uncharged,24.0,0.0,-2.0,5000.0,0.7,0.23,100000.0
26457,200.0,__cellularProtein_rbs,99.0,0.0,1.0,5000.0,0.7,0.23,100000.0
26458,200.0,free ribosome,269.6666666666667,0.0,1.6666666666666856,5000.0,0.7,0.23,100000.0
26459,200.0,cellularProtein,108359.66666666667,2.3033333333333332,21735.333333333343,5000.0,0.7,0.23,100000.0
26467,200.0,ATA_charged,288.0,0.0,-78.33333333333331,10.0,0.7,0.81,100000.0
26468,200.0,ATA_uncharged,462.0,0.0,78.33333333333331,10.0,0.7,0.81,100000.0
26469,200.0,TTT_charged,10.333333333333334,0.0,-1.0,10.0,0.7,0.81,100000.0
26470,200.0,TTT_uncharged,1739.6666666666667,0.0,1.0,10.0,0.7,0.81,100000.0
26471,200.0,__cellularProtein_rbs,100.0,0.0,3.6666666666666714,10.0,0.7,0.81,100000.0
26472,200.0,free ribosome,0.3333333333333333,0.0,-17.0,10.0,0.7,0.81,100000.0
26473,200.0,cellularProtein,4005.3333333333335,4.996666666666667,902.0,10.0,0.7,0.81,100000.0
26481,200.0,ATA_charged,380.6666666666667,0.0,21.666666666666686,50.0,0.7,0.81,100000.0
26482,200.0,ATA_uncharged,369.3333333333333,0.0,-21.666666666666686,50.0,0.7,0.81,100000.0
26483,200.0,TTT_charged,67.66666666666667,0.0,5.000000000000007,50.0,0.7,0.81,100000.0
26484,200.0,TTT_uncharged,1682.3333333333333,0.0,-5.0,50.0,0.7,0.81,100000.0
26485,200.0,__cellularProtein_rbs,96.33333333333333,0.0,0.3333333333333286,50.0,0.7,0.81,100000.0
26486,200.0,free ribosome,55.333333333333336,0.0,-0.3333333333333286,50.0,0.7,0.81,100000.0
26487,200.0,cellularProtein,20565.666666666668,4.446666666666666,4160.333333333336,50.0,0.7,0.81,100000.0
26495,200.0,ATA_charged,373.6666666666667,0.0,-25.66666666666663,100.0,0.7,0.81,100000.0
26496,200.0,ATA_uncharged,376.3333333333333,0.0,25.66666666666663,100.0,0.7,0.81,100000.0
26497,200.0,TTT_charged,151.33333333333334,0.0,10.333333333333343,100.0,0.7,0.81,100000.0
26498,200.0,TTT_uncharged,1598.6666666666667,0.0,-10.333333333333258,100.0,0.7,0.81,100000.0
26499,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-1.0,100.0,0.7,0.81,100000.0
26500,200.0,free ribosome,91.66666666666667,0.0,3.333333333333343,100.0,0.7,0.81,100000.0
26501,200.0,cellularProtein,39386.0,4.083333333333333,7927.666666666668,100.0,0.7,0.81,100000.0
26509,200.0,ATA_charged,435.0,0.0,13.0,250.0,0.7,0.81,100000.0
26510,200.0,ATA_uncharged,315.0,0.0,-13.0,250.0,0.7,0.81,100000.0
26511,200.0,TTT_charged,449.6666666666667,0.0,3.0,250.0,0.7,0.81,100000.0
26512,200.0,TTT_uncharged,1300.3333333333333,0.0,-3.0,250.0,0.7,0.81,100000.0
26513,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.3333333333333286,250.0,0.7,0.81,100000.0
26514,200.0,free ribosome,205.66666666666666,0.0,16.666666666666657,250.0,0.7,0.81,100000.0
26515,200.0,cellularProtein,80282.66666666667,2.9433333333333334,16112.666666666672,250.0,0.7,0.81,100000.0
26523,200.0,ATA_charged,556.3333333333334,0.0,8.666666666666742,500.0,0.7,0.81,100000.0
26524,200.0,ATA_uncharged,193.66666666666666,0.0,-8.666666666666686,500.0,0.7,0.81,100000.0
26525,200.0,TTT_charged,896.0,0.0,17.0,500.0,0.7,0.81,100000.0
26526,200.0,TTT_uncharged,854.0,0.0,-17.0,500.0,0.7,0.81,100000.0
26527,200.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.3333333333333428,500.0,0.7,0.81,100000.0
26528,200.0,free ribosome,272.0,0.0,0.6666666666666856,500.0,0.7,0.81,100000.0
26529,200.0,cellularProtein,108824.33333333333,2.28,21775.33333333333,500.0,0.7,0.81,100000.0
26537,200.0,ATA_charged,638.3333333333334,0.0,3.3333333333333712,1000.0,0.7,0.81,100000.0
26538,200.0,ATA_uncharged,111.66666666666667,0.0,-3.3333333333333286,1000.0,0.7,0.81,100000.0
26539,200.0,TTT_charged,1264.6666666666667,0.0,-11.333333333333258,1000.0,0.7,0.81,100000.0
26540,200.0,TTT_uncharged,485.3333333333333,0.0,11.333333333333314,1000.0,0.7,0.81,100000.0
26541,200.0,__cellularProtein_rbs,100.0,0.0,0.6666666666666714,1000.0,0.7,0.81,100000.0
26542,200.0,free ribosome,307.3333333333333,0.0,4.666666666666629,1000.0,0.7,0.81,100000.0
26543,200.0,cellularProtein,124071.33333333333,1.9266666666666667,24867.666666666657,1000.0,0.7,0.81,100000.0
26551,200.0,ATA_charged,724.6666666666666,0.0,5.0,5000.0,0.7,0.81,100000.0
26552,200.0,ATA_uncharged,25.333333333333332,0.0,-5.0,5000.0,0.7,0.81,100000.0
26553,200.0,TTT_charged,1651.3333333333333,0.0,20.666666666666515,5000.0,0.7,0.81,100000.0
26554,200.0,TTT_uncharged,98.66666666666667,0.0,-20.666666666666657,5000.0,0.7,0.81,100000.0
26555,200.0,__cellularProtein_rbs,99.66666666666667,0.0,0.3333333333333428,5000.0,0.7,0.81,100000.0
26556,200.0,free ribosome,335.6666666666667,0.0,12.0,5000.0,0.7,0.81,100000.0
26557,200.0,cellularProtein,135192.66666666666,1.6433333333333333,27150.666666666657,5000.0,0.7,0.81,100000.0
26565,200.0,ATA_charged,4.0,0.0,-1.333333333333333,10.0,0.7,0.31,100000.0
26566,200.0,ATA_uncharged,746.0,0.0,1.3333333333333712,10.0,0.7,0.31,100000.0
26567,200.0,TTT_charged,1452.3333333333333,0.0,-49.333333333333485,10.0,0.7,0.31,100000.0
26568,200.0,TTT_uncharged,297.6666666666667,0.0,49.33333333333334,10.0,0.7,0.31,100000.0
26569,200.0,__cellularProtein_rbs,100.0,0.0,0.0,10.0,0.7,0.31,100000.0
26570,200.0,free ribosome,0.0,0.0,0.0,10.0,0.7,0.31,100000.0
26571,200.0,cellularProtein,2000.0,5.0,500.0,10.0,0.7,0.31,100000.0
26579,200.0,ATA_charged,20.0,0.0,-4.333333333333332,50.0,0.7,0.31,100000.0
26580,200.0,ATA_uncharged,730.0,0.0,4.333333333333371,50.0,0.7,0.31,100000.0
26581,200.0,TTT_charged,1408.3333333333333,0.0,-14.0,50.0,0.7,0.31,100000.0
26582,200.0,TTT_uncharged,341.6666666666667,0.0,14.0,50.0,0.7,0.31,100000.0
26583,200.0,__cellularProtein_rbs,96.33333333333333,0.0,-0.3333333333333428,50.0,0.7,0.31,100000.0
26584,200.0,free ribosome,29.333333333333332,0.0,6.333333333333332,50.0,0.7,0.31,100000.0
26585,200.0,cellularProtein,10243.666666666666,4.706666666666667,2110.999999999999,50.0,0.7,0.31,100000.0
26593,200.0,ATA_charged,53.0,0.0,-1.6666666666666643,100.0,0.7,0.31,100000.0
26594,200.0,ATA_uncharged,697.0,0.0,1.6666666666666288,100.0,0.7,0.31,100000.0
26595,200.0,TTT_charged,1434.3333333333333,0.0,0.6666666666665151,100.0,0.7,0.31,100000.0
26596,200.0,TTT_uncharged,315.6666666666667,0.0,-0.6666666666666288,100.0,0.7,0.31,100000.0
26597,200.0,__cellularProtein_rbs,97.66666666666667,0.0,1.6666666666666714,100.0,0.7,0.31,100000.0
26598,200.0,free ribosome,43.0,0.0,-9.0,100.0,0.7,0.31,100000.0
26599,200.0,cellularProtein,19968.0,4.569999999999999,4041.333333333334,100.0,0.7,0.31,100000.0
26607,200.0,ATA_charged,128.33333333333334,0.0,1.0000000000000142,250.0,0.7,0.31,100000.0
26608,200.0,ATA_uncharged,621.6666666666666,0.0,-1.0,250.0,0.7,0.31,100000.0
26609,200.0,TTT_charged,1477.6666666666667,0.0,20.0,250.0,0.7,0.31,100000.0
26610,200.0,TTT_uncharged,272.3333333333333,0.0,-20.0,250.0,0.7,0.31,100000.0
26611,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.0,250.0,0.7,0.31,100000.0
26612,200.0,free ribosome,109.33333333333333,0.0,4.0,250.0,0.7,0.31,100000.0
26613,200.0,cellularProtein,44183.333333333336,3.9066666666666663,8886.333333333336,250.0,0.7,0.31,100000.0
26621,200.0,ATA_charged,269.3333333333333,0.0,-0.33333333333337123,500.0,0.7,0.31,100000.0
26622,200.0,ATA_uncharged,480.6666666666667,0.0,0.33333333333337123,500.0,0.7,0.31,100000.0
26623,200.0,TTT_charged,1546.0,0.0,9.0,500.0,0.7,0.31,100000.0
26624,200.0,TTT_uncharged,204.0,0.0,-9.0,500.0,0.7,0.31,100000.0
26625,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.3333333333333286,500.0,0.7,0.31,100000.0
26626,200.0,free ribosome,180.33333333333334,0.0,12.333333333333343,500.0,0.7,0.31,100000.0
26627,200.0,cellularProtein,69796.33333333333,3.1966666666666668,14017.666666666664,500.0,0.7,0.31,100000.0
26635,200.0,ATA_charged,422.0,0.0,1.0,1000.0,0.7,0.31,100000.0
26636,200.0,ATA_uncharged,328.0,0.0,-1.0,1000.0,0.7,0.31,100000.0
26637,200.0,TTT_charged,1590.3333333333333,0.0,-14.333333333333485,1000.0,0.7,0.31,100000.0
26638,200.0,TTT_uncharged,159.66666666666666,0.0,14.333333333333314,1000.0,0.7,0.31,100000.0
26639,200.0,__cellularProtein_rbs,98.0,0.0,0.3333333333333286,1000.0,0.7,0.31,100000.0
26640,200.0,free ribosome,222.33333333333334,0.0,7.333333333333343,1000.0,0.7,0.31,100000.0
26641,200.0,cellularProtein,91640.33333333333,2.776666666666667,18339.0,1000.0,0.7,0.31,100000.0
26649,200.0,ATA_charged,678.0,0.0,0.33333333333337123,5000.0,0.7,0.31,100000.0
26650,200.0,ATA_uncharged,72.0,0.0,-0.3333333333333286,5000.0,0.7,0.31,100000.0
26651,200.0,TTT_charged,1713.3333333333333,0.0,-5.0,5000.0,0.7,0.31,100000.0
26652,200.0,TTT_uncharged,36.666666666666664,0.0,4.9999999999999964,5000.0,0.7,0.31,100000.0
26653,200.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.6666666666666714,5000.0,0.7,0.31,100000.0
26654,200.0,free ribosome,272.0,0.0,5.666666666666686,5000.0,0.7,0.31,100000.0
26655,200.0,cellularProtein,111782.66666666667,2.28,22469.333333333343,5000.0,0.7,0.31,100000.0
26663,200.0,ATA_charged,588.3333333333334,0.0,-46.0,10.0,0.7,0.93,100000.0
26664,200.0,ATA_uncharged,161.66666666666666,0.0,45.999999999999986,10.0,0.7,0.93,100000.0
26665,200.0,TTT_charged,12.333333333333334,0.0,2.0,10.0,0.7,0.93,100000.0
26666,200.0,TTT_uncharged,1737.6666666666667,0.0,-2.0,10.0,0.7,0.93,100000.0
26667,200.0,__cellularProtein_rbs,100.0,0.0,7.0,10.0,0.7,0.93,100000.0
26668,200.0,free ribosome,0.0,0.0,-31.0,10.0,0.7,0.93,100000.0
26669,200.0,cellularProtein,3500.0,5.0,789.0,10.0,0.7,0.93,100000.0
26677,200.0,ATA_charged,638.3333333333334,0.0,6.0,50.0,0.7,0.93,100000.0
26678,200.0,ATA_uncharged,111.66666666666667,0.0,-6.0,50.0,0.7,0.93,100000.0
26679,200.0,TTT_charged,73.0,0.0,10.333333333333336,50.0,0.7,0.93,100000.0
26680,200.0,TTT_uncharged,1677.0,0.0,-10.333333333333258,50.0,0.7,0.93,100000.0
26681,200.0,__cellularProtein_rbs,96.0,0.0,-1.0,50.0,0.7,0.93,100000.0
26682,200.0,free ribosome,52.333333333333336,0.0,6.666666666666671,50.0,0.7,0.93,100000.0
26683,200.0,cellularProtein,17919.666666666668,4.476666666666667,3634.666666666668,50.0,0.7,0.93,100000.0
26691,200.0,ATA_charged,634.0,0.0,5.666666666666629,100.0,0.7,0.93,100000.0
26692,200.0,ATA_uncharged,116.0,0.0,-5.666666666666671,100.0,0.7,0.93,100000.0
26693,200.0,TTT_charged,127.33333333333333,0.0,-7.333333333333329,100.0,0.7,0.93,100000.0
26694,200.0,TTT_uncharged,1622.6666666666667,0.0,7.333333333333485,100.0,0.7,0.93,100000.0
26695,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.0,100.0,0.7,0.93,100000.0
26696,200.0,free ribosome,78.33333333333333,0.0,0.6666666666666572,100.0,0.7,0.93,100000.0
26697,200.0,cellularProtein,34550.333333333336,4.216666666666666,6958.333333333336,100.0,0.7,0.93,100000.0
26705,200.0,ATA_charged,646.3333333333334,0.0,-4.666666666666629,250.0,0.7,0.93,100000.0
26706,200.0,ATA_uncharged,103.66666666666667,0.0,4.666666666666671,250.0,0.7,0.93,100000.0
26707,200.0,TTT_charged,355.6666666666667,0.0,-4.666666666666629,250.0,0.7,0.93,100000.0
26708,200.0,TTT_uncharged,1394.3333333333333,0.0,4.666666666666515,250.0,0.7,0.93,100000.0
26709,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.3333333333333286,250.0,0.7,0.93,100000.0
26710,200.0,free ribosome,169.66666666666666,0.0,4.0,250.0,0.7,0.93,100000.0
26711,200.0,cellularProtein,73641.0,3.3033333333333332,14772.0,250.0,0.7,0.93,100000.0
26719,200.0,ATA_charged,671.0,0.0,4.666666666666629,500.0,0.7,0.93,100000.0
26720,200.0,ATA_uncharged,79.0,0.0,-4.666666666666671,500.0,0.7,0.93,100000.0
26721,200.0,TTT_charged,741.0,0.0,-0.6666666666666288,500.0,0.7,0.93,100000.0
26722,200.0,TTT_uncharged,1009.0,0.0,0.6666666666666288,500.0,0.7,0.93,100000.0
26723,200.0,__cellularProtein_rbs,98.66666666666667,0.0,-1.0,500.0,0.7,0.93,100000.0
26724,200.0,free ribosome,259.6666666666667,0.0,-4.333333333333314,500.0,0.7,0.93,100000.0
26725,200.0,cellularProtein,106662.0,2.4033333333333333,21391.33333333333,500.0,0.7,0.93,100000.0
26733,200.0,ATA_charged,702.3333333333334,0.0,-4.3333333333332575,1000.0,0.7,0.93,100000.0
26734,200.0,ATA_uncharged,47.666666666666664,0.0,4.333333333333329,1000.0,0.7,0.93,100000.0
26735,200.0,TTT_charged,1142.0,0.0,-8.0,1000.0,0.7,0.93,100000.0
26736,200.0,TTT_uncharged,608.0,0.0,8.0,1000.0,0.7,0.93,100000.0
26737,200.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.6666666666666714,1000.0,0.7,0.93,100000.0
26738,200.0,free ribosome,294.6666666666667,0.0,-12.0,1000.0,0.7,0.93,100000.0
26739,200.0,cellularProtein,126444.0,2.0533333333333332,25350.0,1000.0,0.7,0.93,100000.0
26747,200.0,ATA_charged,739.0,0.0,-1.6666666666666288,5000.0,0.7,0.93,100000.0
26748,200.0,ATA_uncharged,11.0,0.0,1.666666666666666,5000.0,0.7,0.93,100000.0
26749,200.0,TTT_charged,1625.0,0.0,-0.33333333333325754,5000.0,0.7,0.93,100000.0
26750,200.0,TTT_uncharged,125.0,0.0,0.3333333333333286,5000.0,0.7,0.93,100000.0
26751,200.0,__cellularProtein_rbs,100.0,0.0,1.0,5000.0,0.7,0.93,100000.0
26752,200.0,free ribosome,352.0,0.0,8.666666666666686,5000.0,0.7,0.93,100000.0
26753,200.0,cellularProtein,140805.33333333334,1.4800000000000002,28246.66666666667,5000.0,0.7,0.93,100000.0
26761,200.0,ATA_charged,6.0,0.0,-1.0,10.0,0.7,0.69,100000.0
26762,200.0,ATA_uncharged,744.0,0.0,1.0,10.0,0.7,0.69,100000.0
26763,200.0,TTT_charged,108.0,0.0,-20.666666666666657,10.0,0.7,0.69,100000.0
26764,200.0,TTT_uncharged,1642.0,0.0,20.666666666666742,10.0,0.7,0.69,100000.0
26765,200.0,__cellularProtein_rbs,96.0,0.0,-1.6666666666666714,10.0,0.7,0.69,100000.0
26766,200.0,free ribosome,15.333333333333334,0.0,7.333333333333334,10.0,0.7,0.69,100000.0
26767,200.0,cellularProtein,4520.333333333333,4.846666666666667,953.333333333333,10.0,0.7,0.69,100000.0
26775,200.0,ATA_charged,39.333333333333336,0.0,1.0,50.0,0.7,0.69,100000.0
26776,200.0,ATA_uncharged,710.6666666666666,0.0,-1.0,50.0,0.7,0.69,100000.0
26777,200.0,TTT_charged,161.0,0.0,-24.0,50.0,0.7,0.69,100000.0
26778,200.0,TTT_uncharged,1589.0,0.0,24.0,50.0,0.7,0.69,100000.0
26779,200.0,__cellularProtein_rbs,98.0,0.0,0.3333333333333286,50.0,0.7,0.69,100000.0
26780,200.0,free ribosome,59.666666666666664,0.0,-2.6666666666666714,50.0,0.7,0.69,100000.0
26781,200.0,cellularProtein,22593.333333333332,4.403333333333333,4558.666666666664,50.0,0.7,0.69,100000.0
26789,200.0,ATA_charged,104.0,0.0,2.6666666666666714,100.0,0.7,0.69,100000.0
26790,200.0,ATA_uncharged,646.0,0.0,-2.6666666666666288,100.0,0.7,0.69,100000.0
26791,200.0,TTT_charged,262.6666666666667,0.0,-52.66666666666663,100.0,0.7,0.69,100000.0
26792,200.0,TTT_uncharged,1487.3333333333333,0.0,52.666666666666515,100.0,0.7,0.69,100000.0
26793,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-2.0,100.0,0.7,0.69,100000.0
26794,200.0,free ribosome,98.66666666666667,0.0,3.0,100.0,0.7,0.69,100000.0
26795,200.0,cellularProtein,41943.666666666664,4.013333333333333,8437.0,100.0,0.7,0.69,100000.0
26803,200.0,ATA_charged,255.66666666666666,0.0,-6.000000000000028,250.0,0.7,0.69,100000.0
26804,200.0,ATA_uncharged,494.3333333333333,0.0,6.0,250.0,0.7,0.69,100000.0
26805,200.0,TTT_charged,656.3333333333334,0.0,24.33333333333337,250.0,0.7,0.69,100000.0
26806,200.0,TTT_uncharged,1093.6666666666667,0.0,-24.333333333333258,250.0,0.7,0.69,100000.0
26807,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-1.0,250.0,0.7,0.69,100000.0
26808,200.0,free ribosome,197.33333333333334,0.0,4.0,250.0,0.7,0.69,100000.0
26809,200.0,cellularProtein,79464.33333333333,3.026666666666667,15935.333333333328,250.0,0.7,0.69,100000.0
26817,200.0,ATA_charged,427.3333333333333,0.0,-4.333333333333371,500.0,0.7,0.69,100000.0
26818,200.0,ATA_uncharged,322.6666666666667,0.0,4.333333333333371,500.0,0.7,0.69,100000.0
26819,200.0,TTT_charged,1030.0,0.0,1.6666666666667425,500.0,0.7,0.69,100000.0
26820,200.0,TTT_uncharged,720.0,0.0,-1.6666666666666288,500.0,0.7,0.69,100000.0
26821,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.0,500.0,0.7,0.69,100000.0
26822,200.0,free ribosome,249.66666666666666,0.0,-15.666666666666657,500.0,0.7,0.69,100000.0
26823,200.0,cellularProtein,104148.0,2.5033333333333334,20853.66666666667,500.0,0.7,0.69,100000.0
26831,200.0,ATA_charged,571.3333333333334,0.0,9.333333333333371,1000.0,0.7,0.69,100000.0
26832,200.0,ATA_uncharged,178.66666666666666,0.0,-9.333333333333343,1000.0,0.7,0.69,100000.0
26833,200.0,TTT_charged,1333.0,0.0,-3.6666666666667425,1000.0,0.7,0.69,100000.0
26834,200.0,TTT_uncharged,417.0,0.0,3.6666666666666856,1000.0,0.7,0.69,100000.0
26835,200.0,__cellularProtein_rbs,99.0,0.0,1.6666666666666714,1000.0,0.7,0.69,100000.0
26836,200.0,free ribosome,292.6666666666667,0.0,7.333333333333371,1000.0,0.7,0.69,100000.0
26837,200.0,cellularProtein,118309.33333333333,2.0733333333333337,23757.0,1000.0,0.7,0.69,100000.0
26845,200.0,ATA_charged,715.6666666666666,0.0,4.0,5000.0,0.7,0.69,100000.0
26846,200.0,ATA_uncharged,34.333333333333336,0.0,-4.0,5000.0,0.7,0.69,100000.0
26847,200.0,TTT_charged,1656.6666666666667,0.0,-5.0,5000.0,0.7,0.69,100000.0
26848,200.0,TTT_uncharged,93.33333333333333,0.0,5.0,5000.0,0.7,0.69,100000.0
26849,200.0,__cellularProtein_rbs,98.66666666666667,0.0,-0.3333333333333286,5000.0,0.7,0.69,100000.0
26850,200.0,free ribosome,311.0,0.0,-9.0,5000.0,0.7,0.69,100000.0
26851,200.0,cellularProtein,129236.66666666667,1.89,25897.333333333343,5000.0,0.7,0.69,100000.0
26859,200.0,ATA_charged,6.333333333333333,0.0,-3.000000000000001,10.0,0.7,0.42,100000.0
26860,200.0,ATA_uncharged,743.6666666666666,0.0,3.0,10.0,0.7,0.42,100000.0
26861,200.0,TTT_charged,1176.3333333333333,0.0,12.333333333333258,10.0,0.7,0.42,100000.0
26862,200.0,TTT_uncharged,573.6666666666666,0.0,-12.333333333333371,10.0,0.7,0.42,100000.0
26863,200.0,__cellularProtein_rbs,86.33333333333333,0.0,-4.333333333333343,10.0,0.7,0.42,100000.0
26864,200.0,free ribosome,18.0,0.0,-6.333333333333332,10.0,0.7,0.42,100000.0
26865,200.0,cellularProtein,2429.3333333333335,4.82,520.6666666666667,10.0,0.7,0.42,100000.0
26873,200.0,ATA_charged,29.0,0.0,-2.666666666666668,50.0,0.7,0.42,100000.0
26874,200.0,ATA_uncharged,721.0,0.0,2.6666666666666288,50.0,0.7,0.42,100000.0
26875,200.0,TTT_charged,1197.0,0.0,-35.0,50.0,0.7,0.42,100000.0
26876,200.0,TTT_uncharged,553.0,0.0,35.0,50.0,0.7,0.42,100000.0
26877,200.0,__cellularProtein_rbs,94.33333333333333,0.0,-1.6666666666666714,50.0,0.7,0.42,100000.0
26878,200.0,free ribosome,27.666666666666668,0.0,-7.9999999999999964,50.0,0.7,0.42,100000.0
26879,200.0,cellularProtein,12227.666666666666,4.723333333333334,2490.333333333332,50.0,0.7,0.42,100000.0
26887,200.0,ATA_charged,53.333333333333336,0.0,0.6666666666666714,100.0,0.7,0.42,100000.0
26888,200.0,ATA_uncharged,696.6666666666666,0.0,-0.6666666666667425,100.0,0.7,0.42,100000.0
26889,200.0,TTT_charged,1239.0,0.0,-1.6666666666667425,100.0,0.7,0.42,100000.0
26890,200.0,TTT_uncharged,511.0,0.0,1.6666666666666856,100.0,0.7,0.42,100000.0
26891,200.0,__cellularProtein_rbs,97.33333333333333,0.0,0.3333333333333286,100.0,0.7,0.42,100000.0
26892,200.0,free ribosome,52.333333333333336,0.0,-5.666666666666664,100.0,0.7,0.42,100000.0
26893,200.0,cellularProtein,23734.666666666668,4.476666666666667,4789.0,100.0,0.7,0.42,100000.0
26901,200.0,ATA_charged,143.66666666666666,0.0,-3.6666666666666856,250.0,0.7,0.42,100000.0
26902,200.0,ATA_uncharged,606.3333333333334,0.0,3.6666666666667425,250.0,0.7,0.42,100000.0
26903,200.0,TTT_charged,1290.0,0.0,-37.0,250.0,0.7,0.42,100000.0
26904,200.0,TTT_uncharged,460.0,0.0,37.0,250.0,0.7,0.42,100000.0
26905,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-0.6666666666666714,250.0,0.7,0.42,100000.0
26906,200.0,free ribosome,124.33333333333333,0.0,-12.333333333333329,250.0,0.7,0.42,100000.0
26907,200.0,cellularProtein,51733.333333333336,3.7566666666666664,10383.333333333336,250.0,0.7,0.42,100000.0
26915,200.0,ATA_charged,285.3333333333333,0.0,5.0,500.0,0.7,0.42,100000.0
26916,200.0,ATA_uncharged,464.6666666666667,0.0,-5.0,500.0,0.7,0.42,100000.0
26917,200.0,TTT_charged,1433.6666666666667,0.0,21.666666666666742,500.0,0.7,0.42,100000.0
26918,200.0,TTT_uncharged,316.3333333333333,0.0,-21.666666666666686,500.0,0.7,0.42,100000.0
26919,200.0,__cellularProtein_rbs,99.33333333333333,0.0,1.6666666666666572,500.0,0.7,0.42,100000.0
26920,200.0,free ribosome,202.66666666666666,0.0,17.0,500.0,0.7,0.42,100000.0
26921,200.0,cellularProtein,79018.66666666667,2.973333333333333,15865.333333333336,500.0,0.7,0.42,100000.0
26929,200.0,ATA_charged,459.3333333333333,0.0,10.666666666666629,1000.0,0.7,0.42,100000.0
26930,200.0,ATA_uncharged,290.6666666666667,0.0,-10.666666666666629,1000.0,0.7,0.42,100000.0
26931,200.0,TTT_charged,1544.0,0.0,-11.0,1000.0,0.7,0.42,100000.0
26932,200.0,TTT_uncharged,206.0,0.0,11.0,1000.0,0.7,0.42,100000.0
26933,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.0,1000.0,0.7,0.42,100000.0
26934,200.0,free ribosome,246.66666666666666,0.0,1.0,1000.0,0.7,0.42,100000.0
26935,200.0,cellularProtein,99400.33333333333,2.533333333333333,19907.666666666657,1000.0,0.7,0.42,100000.0
26943,200.0,ATA_charged,688.3333333333334,0.0,7.0,5000.0,0.7,0.42,100000.0
26944,200.0,ATA_uncharged,61.666666666666664,0.0,-7.000000000000007,5000.0,0.7,0.42,100000.0
